,id,date,store_nbr,item_nbr,unit_sales,onpromotion
20943723,20943723,2014-03-20,54,1239746,3.0,
85689883,85689883,2016-07-21,49,1415679,1.0,False
115755723,115755723,2017-05-15,44,525902,9.0,False
7430095,7430095,2013-06-25,6,987308,39.0,
23638252,23638252,2014-05-10,48,977007,12.0,False
50382345,50382345,2015-07-02,13,812751,13.0,False
66474743,66474743,2016-01-02,7,1143686,7.0,False
119813676,119813676,2017-06-23,4,953562,1.0,False
111270100,111270100,2017-04-03,17,1575235,1.0,False
118226691,118226691,2017-06-07,49,1460020,7.0,False
27445454,27445454,2014-07-19,4,1428328,3.0,False
9097125,9097125,2013-08-01,19,319093,3.0,
29522551,29522551,2014-08-23,23,1047753,11.0,False
90923552,90923552,2016-09-14,1,1958166,5.0,False
86461314,86461314,2016-07-29,54,1179580,1.0,False
123205463,123205463,2017-07-25,5,2010615,1.0,False
70110536,70110536,2016-02-09,44,1348983,18.0,False
48076448,48076448,2015-06-03,10,264305,18.0,False
13581774,13581774,2013-11-06,37,215370,5.0,
17504589,17504589,2014-01-20,7,365264,7.0,
365909,365909,2013-01-11,4,165718,1.0,
10180016,10180016,2013-08-24,51,1038937,3.0,
2108269,2108269,2013-02-22,37,617103,3.0,
121406024,121406024,2017-07-08,1,364606,16.0,False
74199658,74199658,2016-03-23,47,1246757,8.0,False
54139961,54139961,2015-08-17,6,953562,2.0,False
36322103,36322103,2014-11-30,23,1313222,6.0,True
100571212,100571212,2016-12-20,38,2002043,8.0,False
43359406,43359406,2015-03-22,24,115693,8.0,False
65501744,65501744,2015-12-21,7,176411,1.0,False
10232310,10232310,2013-08-26,4,1082907,1.0,
15437365,15437365,2013-12-14,3,329361,4.0,
40708563,40708563,2015-02-06,51,1239906,7.0,False
124029987,124029987,2017-08-01,52,476261,2.0,False
123778070,123778070,2017-07-30,37,1579081,8.0,False
107470906,107470906,2017-02-26,12,938574,8.0,False
124755795,124755795,2017-08-08,45,2124052,4.0,True
54311273,54311273,2015-08-19,11,371434,6.0,False
26152768,26152768,2014-06-29,35,979554,2.0,False
59466462,59466462,2015-10-17,8,932281,2.0,False
18122029,18122029,2014-01-29,47,683723,7.0,
67213067,67213067,2016-01-09,47,223434,16.0,False
93306094,93306094,2016-10-08,46,1489833,15.0,False
22986085,22986085,2014-04-27,43,323227,2.0,False
69989046,69989046,2016-02-08,24,577741,5.0,False
15898234,15898234,2013-12-22,46,1239903,25.603,
103209950,103209950,2017-01-16,21,263583,1.0,False
92728602,92728602,2016-10-02,48,1457396,9.0,True
102037553,102037553,2017-01-05,8,414455,1.0,False
97208427,97208427,2016-11-17,45,514597,4.0,False
49334311,49334311,2015-06-19,8,885553,5.0,False
84331239,84331239,2016-07-07,44,584099,1.347,False
97843403,97843403,2016-11-24,9,1116113,13.0,False
78055619,78055619,2016-05-03,1,838408,1.0,False
53271993,53271993,2015-08-06,37,323013,6.0,False
48740472,48740472,2015-06-11,37,1156722,1.0,False
45617956,45617956,2015-04-27,44,1314409,12.0,True
6789731,6789731,2013-06-10,45,740728,2.0,
10287257,10287257,2013-08-27,15,514242,3.0,
47396427,47396427,2015-05-24,49,210520,1.0,False
81886232,81886232,2016-06-12,6,1037856,2.0,False
65870673,65870673,2015-12-24,49,223463,4.0,False
84811154,84811154,2016-07-12,40,1162935,4.0,False
20026983,20026983,2014-03-06,38,1096235,50.0,
100296593,100296593,2016-12-18,8,1040348,1.0,False
43973723,43973723,2015-04-01,18,522383,9.0,False
120738132,120738132,2017-07-01,46,418026,21.0,False
28313489,28313489,2014-07-31,49,258396,14.0,False
73126689,73126689,2016-03-12,32,471980,1.0,False
41917948,41917948,2015-02-27,5,740722,7.0,False
26280440,26280440,2014-07-01,44,1421428,2.0,False
35117494,35117494,2014-11-13,13,1047790,44.0,False
111874609,111874609,2017-04-09,6,1230418,2.0,False
105211854,105211854,2017-02-04,34,1346621,1.0,False
35362015,35362015,2014-11-16,41,1018878,8.0,False
63557056,63557056,2015-11-30,37,155601,1.0,False
103664795,103664795,2017-01-20,50,1047758,11.0,False
64945842,64945842,2015-12-15,18,271478,2.0,False
2049783,2049783,2013-02-21,8,464385,5.0,
83480814,83480814,2016-06-29,3,269029,52.0,False
89060856,89060856,2016-08-25,41,1990194,3.0,False
69638110,69638110,2016-02-04,41,1014864,4.0,False
14261560,14261560,2013-11-20,31,673415,2.0,
16712540,16712540,2014-01-07,48,1660272,1.0,
66650567,66650567,2016-01-03,48,1402545,20.0,False
23056715,23056715,2014-04-29,8,1121616,12.0,False
119392223,119392223,2017-06-18,52,664537,1.0,False
96056945,96056945,2016-11-06,2,958516,2.0,False
73598519,73598519,2016-03-17,29,1393047,3.0,False
101509133,101509133,2016-12-30,21,1239954,6.0,False
40446709,40446709,2015-02-02,28,1134971,6.0,False
88738662,88738662,2016-08-22,11,807493,103.0,False
122116111,122116111,2017-07-14,45,1913595,2.0,False
30804523,30804523,2014-09-12,45,153267,25.0,False
107956324,107956324,2017-03-02,46,577745,6.0,False
80095480,80095480,2016-05-24,11,2011399,4.0,False
43273603,43273603,2015-03-21,5,1038952,1.0,False
102685814,102685814,2017-01-11,19,329071,2.0,False
72488858,72488858,2016-03-05,46,838408,16.0,False
119916278,119916278,2017-06-24,4,507870,3.0,False
13203893,13203893,2013-10-29,38,168930,7.0,
592766,592766,2013-01-16,39,364865,3.0,
93572478,93572478,2016-10-11,29,1932491,14.0,False
39108418,39108418,2015-01-10,38,1037846,6.0,False
54501759,54501759,2015-08-21,34,1104599,2.0,False
94102080,94102080,2016-10-16,53,1463632,19.0,False
103241259,103241259,2017-01-16,39,365139,14.0,False
30430502,30430502,2014-09-07,13,1165988,4.0,False
52614849,52614849,2015-07-29,46,843609,9.0,False
58835453,58835453,2015-10-10,11,1502383,2.0,False
84085839,84085839,2016-07-05,9,617113,5.0,False
112683269,112683269,2017-04-16,48,1243803,6.0,False
88288633,88288633,2016-08-17,33,1085686,4.0,False
64997285,64997285,2015-12-15,48,459762,4.0,False
30670959,30670959,2014-09-10,45,723184,20.0,False
50823568,50823568,2015-07-07,35,1024975,2.0,False
57921493,57921493,2015-09-30,19,577741,4.0,False
99116745,99116745,2016-12-06,40,404454,6.0,False
3704888,3704888,2013-04-01,10,658608,1.0,
27980095,27980095,2014-07-26,54,111397,1.0,False
68672844,68672844,2016-01-25,25,1473481,2.231,False
84384362,84384362,2016-07-08,18,1353189,15.0,True
108686843,108686843,2017-03-09,42,1230416,1.0,False
1109549,1109549,2013-01-29,23,938129,1.0,
37481079,37481079,2014-12-16,8,1239748,1.0,False
3577964,3577964,2013-03-29,17,638977,38.0,
49520230,49520230,2015-06-21,27,111397,8.0,False
21801085,21801085,2014-04-03,45,1230461,8.0,False
98273148,98273148,2016-11-28,31,417835,1.0,False
46163023,46163023,2015-05-06,17,1097187,2.0,False
123408366,123408366,2017-07-27,6,1503891,6.0,False
44465119,44465119,2015-04-09,7,1314409,8.0,False
109536241,109536241,2017-03-17,49,765518,6.0,False
122220480,122220480,2017-07-15,43,2036460,5.0,False
117476770,117476770,2017-05-31,54,470624,1.0,False
92531712,92531712,2016-10-01,3,1363876,19.0,False
84882914,84882914,2016-07-13,27,464907,1.0,False
79982606,79982606,2016-05-23,2,841514,4.0,False
52905874,52905874,2015-08-02,15,119023,3.0,False
32461315,32461315,2014-10-06,18,155625,2.0,False
112977574,112977574,2017-04-19,44,1463568,9.0,False
97388647,97388647,2016-11-19,37,1083154,1.0,False
12590567,12590567,2013-10-16,15,871600,1.0,
96297063,96297063,2016-11-08,21,557257,8.0,False
41050127,41050127,2015-02-12,40,1157462,25.0,False
72039217,72039217,2016-03-01,12,468265,2.0,False
41112427,41112427,2015-02-13,43,1404411,2.0,False
20060977,20060977,2014-03-07,8,1473411,10.299,
122441045,122441045,2017-07-17,44,1991041,1.0,False
117547831,117547831,2017-06-01,39,323921,16.0,False
111226925,111226925,2017-04-02,49,1501570,48.0,False
23605098,23605098,2014-05-10,11,1012787,18.0,False
26909207,26909207,2014-07-11,3,1168717,7.0,False
7789898,7789898,2013-07-03,4,692104,3.0,
29808628,29808628,2014-08-28,45,750857,15.0,False
42463653,42463653,2015-03-07,46,1038952,12.0,False
82729638,82729638,2016-06-21,2,1017791,1.0,False
44376106,44376106,2015-04-07,39,953562,1.0,False
12341015,12341015,2013-10-10,50,214860,2.0,
51242119,51242119,2015-07-12,45,1421156,32.0,False
4793587,4793587,2013-04-26,41,368424,1.0,
54892994,54892994,2015-08-26,8,1079254,3.0,False
113253715,113253715,2017-04-22,24,1458834,2.0,False
28429541,28429541,2014-08-02,49,638308,6.0,False
5806771,5806771,2013-05-19,45,796394,13.0,
78797290,78797290,2016-05-10,39,346066,7.0,False
84371753,84371753,2016-07-08,9,1584353,1.0,False
95415218,95415218,2016-10-30,39,812725,2.0,False
50595780,50595780,2015-07-04,46,1047690,88.0,False
11601851,11601851,2013-09-24,51,208539,3.023,
66213010,66213010,2015-12-29,26,1463865,7.0,False
91207185,91207185,2016-09-17,5,1146800,6.0,False
41763808,41763808,2015-02-24,25,846565,3.0,False
16506738,16506738,2014-01-04,41,252972,5.0,
84054570,84054570,2016-07-04,47,1503847,131.078,False
34618271,34618271,2014-11-06,7,986193,9.0,False
62851501,62851501,2015-11-22,50,153267,10.0,False
47168205,47168205,2015-05-21,31,1239840,6.0,False
8623175,8623175,2013-07-21,44,559870,132.0,
15801215,15801215,2013-12-21,3,361502,39.0,
77479632,77479632,2016-04-27,2,1971317,4.0,False
89986219,89986219,2016-09-04,14,1012788,6.0,False
113483860,113483860,2017-04-24,29,305237,6.0,False
76597001,76597001,2016-04-17,46,858872,18.0,False
74056535,74056535,2016-03-22,16,314384,28.0,False
24989803,24989803,2014-06-06,53,310671,2.0,False
53637285,53637285,2015-08-11,3,172343,1.0,False
86054543,86054543,2016-07-25,36,1919933,4.0,False
88568938,88568938,2016-08-20,30,1464217,8.0,True
95081272,95081272,2016-10-27,13,841583,1.0,False
16960469,16960469,2014-01-11,44,1466049,5.0,
66534755,66534755,2016-01-02,42,315180,14.0,False
82965669,82965669,2016-06-23,35,1686635,3.0,False
109873069,109873069,2017-03-20,54,584103,0.547,False
19195713,19195713,2014-02-19,36,759698,7.0,
96918288,96918288,2016-11-14,40,809882,2.0,False
96723430,96723430,2016-11-12,45,877513,5.0,False
55891302,55891302,2015-09-06,37,1014864,4.0,False
29100860,29100860,2014-08-15,31,567779,1.0,False
30909971,30909971,2014-09-14,10,502227,1.0,False
49435022,49435022,2015-06-20,25,174081,2.0,False
98976545,98976545,2016-12-05,19,463901,3.0,True
2550223,2550223,2013-03-05,2,671079,3.0,
68040031,68040031,2016-01-18,38,1138053,4.0,False
48361663,48361663,2015-06-06,46,671055,1.0,False
119213741,119213741,2017-06-17,20,1390352,10.0,False
110358065,110358065,2017-03-25,42,664545,2.0,False
107565469,107565469,2017-02-27,8,758861,3.0,False
83411073,83411073,2016-06-28,14,1463866,11.0,False
11473785,11473785,2013-09-22,7,559872,7.0,
10465184,10465184,2013-08-31,13,404333,4.0,
107585541,107585541,2017-02-27,20,738219,7.0,False
117897335,117897335,2017-06-04,44,1354385,9.0,False
585597,585597,2013-01-16,27,819934,44.0,
51056833,51056833,2015-07-10,32,1024976,1.0,False
53354140,53354140,2015-08-07,37,1696007,23.524,False
35346042,35346042,2014-11-16,28,1502383,10.0,False
116974376,116974376,2017-05-27,18,122425,1.0,False
17139412,17139412,2014-01-14,31,568133,2.0,
69491111,69491111,2016-02-03,7,1463857,15.0,False
102964287,102964287,2017-01-14,7,916886,16.0,False
5509564,5509564,2013-05-13,3,699686,11.919,
17966984,17966984,2014-01-27,18,315176,19.0,
18336424,18336424,2014-02-02,26,770453,1.0,
109874201,109874201,2017-03-21,1,268676,3.0,False
3256819,3256819,2013-03-21,46,168927,15.0,
95143382,95143382,2016-10-27,50,1730015,1.0,False
81603080,81603080,2016-06-09,2,1988754,29.0,False
5033669,5033669,2013-05-02,9,671039,2.0,
4912970,4912970,2013-04-29,24,358561,1.0,
68372554,68372554,2016-01-22,19,268446,6.0,False
64025880,64025880,2015-12-05,33,218728,1.0,False
99609860,99609860,2016-12-11,27,1473411,2.0,False
21230802,21230802,2014-03-25,23,812757,5.0,
87455717,87455717,2016-08-08,48,1174923,1.0,False
91401190,91401190,2016-09-18,54,2013086,1.0,False
76287731,76287731,2016-04-14,38,2011329,7.0,True
44437155,44437155,2015-04-08,39,1345068,2.0,False
71554480,71554480,2016-02-25,6,1937443,2.0,False
85441233,85441233,2016-07-19,12,1921769,1.0,False
51046188,51046188,2015-07-10,24,956012,5.0,False
119121264,119121264,2017-06-16,29,812769,6.0,False
104717726,104717726,2017-01-30,54,757889,9.0,False
3373596,3373596,2013-03-24,27,671076,10.0,
103078834,103078834,2017-01-15,9,269029,9.0,True
122713045,122713045,2017-07-20,26,939663,1.0,False
81133843,81133843,2016-06-04,7,1117663,6.0,False
26884614,26884614,2014-07-10,40,783243,17.0,False
25463574,25463574,2014-06-16,6,570917,3.0,False
103773479,103773479,2017-01-21,49,1397062,27.0,False
83757567,83757567,2016-07-01,54,2010667,4.0,False
29001599,29001599,2014-08-13,36,364606,17.0,False
71211238,71211238,2016-02-21,24,1091366,2.0,False
60112199,60112199,2015-10-24,11,1346638,35.0,False
78755447,78755447,2016-05-10,11,1360013,1.0,False
28579244,28579244,2014-08-05,36,1229576,2.0,False
92855544,92855544,2016-10-04,7,1464239,13.0,False
86079874,86079874,2016-07-25,48,2011401,1.0,False
120825054,120825054,2017-07-02,32,320681,7.0,False
1198330,1198330,2013-01-31,38,105577,26.0,
101162240,101162240,2016-12-27,6,315712,20.0,False
16102283,16102283,2013-12-27,43,852938,8.0,
89541992,89541992,2016-08-30,45,838415,4.0,False
50205760,50205760,2015-06-30,6,364724,12.0,False
105430545,105430545,2017-02-06,33,122425,3.0,False
111244503,111244503,2017-04-03,4,1148719,1.0,False
14675356,14675356,2013-11-29,3,1047681,66.0,
5940982,5940982,2013-05-22,49,850333,3.0,
87023587,87023587,2016-08-04,29,1230418,5.0,False
72141945,72141945,2016-03-02,14,1094238,2.0,False
102072587,102072587,2017-01-05,28,841583,1.0,False
43396509,43396509,2015-03-22,53,1333994,3.0,False
4328397,4328397,2013-04-15,39,939131,5.0,
37691963,37691963,2014-12-19,3,1047682,7.0,False
47869365,47869365,2015-05-31,36,874593,19.0,False
73467153,73467153,2016-03-16,5,1958166,3.0,False
31163337,31163337,2014-09-17,47,1428330,9.0,False
25498944,25498944,2014-06-16,46,979553,4.0,False
102971930,102971930,2017-01-14,10,1463881,29.0,False
71901029,71901029,2016-02-28,45,213066,10.0,False
11091318,11091318,2013-09-13,46,885543,10.0,
103390646,103390646,2017-01-18,7,1239810,15.0,False
19168213,19168213,2014-02-19,3,302997,5.0,
47226321,47226321,2015-05-22,26,567750,1.0,False
107195887,107195887,2017-02-23,38,1920057,1.0,False
25858767,25858767,2014-06-23,47,213653,6.0,False
102671976,102671976,2017-01-11,9,2010964,1.0,False
81349987,81349987,2016-06-06,15,841667,1.0,False
68901499,68901499,2016-01-28,1,414454,3.0,False
20387302,20387302,2014-03-12,11,1410850,4.0,
123631220,123631220,2017-07-29,18,732006,1.0,False
26439066,26439066,2014-07-04,4,1141956,1.0,False
59665377,59665377,2015-10-19,9,1695813,9.0,False
88222839,88222839,2016-08-16,48,1004551,3.0,False
19516896,19516896,2014-02-26,7,410150,1.0,
110373582,110373582,2017-03-25,48,129296,21.0,False
86467938,86467938,2016-07-30,3,1444600,2.0,False
1297155,1297155,2013-02-02,50,587186,16.0,
88363541,88363541,2016-08-18,21,849136,1.0,False
62995087,62995087,2015-11-24,28,671076,1.0,False
10405839,10405839,2013-08-30,1,122095,1.0,
28729511,28729511,2014-08-08,28,843462,1.0,False
56007149,56007149,2015-09-07,51,1117662,1.0,False
53084458,53084458,2015-08-04,19,570922,1.0,False
82858037,82858037,2016-06-22,23,1695994,9.822,True
110204563,110204563,2017-03-24,16,876225,2.0,False
87747493,87747493,2016-08-11,54,940590,2.0,False
95943400,95943400,2016-11-04,49,1463860,36.0,True
68473060,68473060,2016-01-23,23,223434,6.0,False
11030081,11030081,2013-09-12,24,979196,4.0,
48704825,48704825,2015-06-11,7,1464081,4.0,False
61614239,61614239,2015-11-09,21,1575246,1.0,False
87050757,87050757,2016-08-04,45,1464045,18.0,False
57577232,57577232,2015-09-26,21,368624,2.0,False
54895630,54895630,2015-08-26,9,1695847,4.178,False
50542640,50542640,2015-07-04,10,915310,1.0,False
16373039,16373039,2014-01-02,40,1464092,17.0,
57760117,57760117,2015-09-28,24,363868,8.0,False
67323764,67323764,2016-01-10,51,1246784,13.0,False
36781397,36781397,2014-12-06,39,871600,1.0,False
44849778,44849778,2015-04-15,23,1239797,3.0,False
122928288,122928288,2017-07-22,31,1109389,3.0,False
58882472,58882472,2015-10-10,41,671039,5.0,False
16174423,16174423,2013-12-29,6,841842,19.0,
97894686,97894686,2016-11-24,44,686036,6.0,False
27626908,27626908,2014-07-21,41,1695961,2.695,False
90960583,90960583,2016-09-14,24,949053,3.0,False
33396766,33396766,2014-10-19,43,870544,10.0,False
61395573,61395573,2015-11-07,7,812725,1.0,False
125270515,125270515,2017-08-13,46,936994,9.0,False
75643279,75643279,2016-04-07,48,1963892,33.0,True
93539910,93539910,2016-10-11,8,223463,7.0,False
102922445,102922445,2017-01-13,42,1473474,81.6,False
112271869,112271869,2017-04-12,53,691945,1.0,False
116378819,116378819,2017-05-21,37,1231869,4.0,False
11863852,11863852,2013-09-30,38,174081,3.0,
69048899,69048899,2016-01-29,38,1062927,2.0,False
88594463,88594463,2016-08-20,44,2027252,11.0,False
4141485,4141485,2013-04-11,18,839544,1.0,
80169883,80169883,2016-05-25,3,886396,6.0,False
88851465,88851465,2016-08-23,24,938575,3.0,False
5843663,5843663,2013-05-20,37,179615,8.0,
92983713,92983713,2016-10-05,28,253103,1.0,False
61078076,61078076,2015-11-03,40,749421,7.0,False
121921730,121921730,2017-07-12,47,1489880,6.0,True
54776358,54776358,2015-08-24,44,177395,6.0,False
110234466,110234466,2017-03-24,34,1047755,6.0,False
75686536,75686536,2016-04-08,20,314393,2.0,False
7982035,7982035,2013-07-07,13,1047734,1.0,
31475290,31475290,2014-09-22,16,877513,4.0,False
81457491,81457491,2016-06-07,24,1926217,62.0,False
77752328,77752328,2016-04-30,3,371438,9.0,False
73921236,73921236,2016-03-20,47,1430082,1.0,False
11884622,11884622,2013-10-01,5,759893,26.0,
34187053,34187053,2014-10-31,9,315220,11.0,False
57093476,57093476,2015-09-20,38,115847,4.0,False
45989367,45989367,2015-05-03,38,1037838,5.0,False
32260276,32260276,2014-10-03,36,1114754,9.0,False
123049115,123049115,2017-07-23,38,158956,3.0,False
6313306,6313306,2013-05-31,19,1012473,15.0,
48268640,48268640,2015-06-05,39,881911,6.0,False
92219634,92219634,2016-09-27,39,838412,4.0,False
6059717,6059717,2013-05-25,34,362548,6.0,
30212093,30212093,2014-09-04,8,115893,5.0,False
66587157,66587157,2016-01-03,13,1463882,8.0,False
97848134,97848134,2016-11-24,12,1221045,1.0,False
6780393,6780393,2013-06-10,34,358100,5.0,
114857944,114857944,2017-05-07,14,1229576,1.0,False
117655228,117655228,2017-06-02,39,852620,2.0,False
17549197,17549197,2014-01-20,47,639586,24.0,
40511420,40511420,2015-02-03,34,886398,1.0,False
6281544,6281544,2013-05-30,37,1146786,4.0,
62424016,62424016,2015-11-18,16,1078288,2.0,False
78743429,78743429,2016-05-10,5,1036689,14.0,False
102605905,102605905,2017-01-10,31,354922,1.0,False
24894685,24894685,2014-06-05,3,939662,3.0,False
118232387,118232387,2017-06-07,52,108701,1.0,False
102538057,102538057,2017-01-09,48,108952,5.0,False
80864927,80864927,2016-06-01,16,2026858,1.0,False
108488977,108488977,2017-03-07,44,508947,12.0,False
58701049,58701049,2015-10-08,45,411487,3.0,False
75545476,75545476,2016-04-06,46,849941,8.288,False
21008000,21008000,2014-03-22,1,583931,6.492,
98983195,98983195,2016-12-05,22,2011463,1.0,False
38597876,38597876,2015-01-02,2,1239875,31.027,True
7339268,7339268,2013-06-23,6,1047786,20.0,
24075848,24075848,2014-05-19,44,315712,13.0,False
83200711,83200711,2016-06-26,4,1464065,2.0,False
26641429,26641429,2014-07-06,54,1047757,11.0,False
82669282,82669282,2016-06-20,21,1463788,4.0,False
